__time,/posePub_merged/header/seq,/posePub_merged/header/stamp,/posePub_merged/pose/orientation/pitch_deg,/posePub_merged/pose/orientation/roll_deg,/posePub_merged/pose/orientation/w,/posePub_merged/pose/orientation/x,/posePub_merged/pose/orientation/y,/posePub_merged/pose/orientation/yaw_deg,/posePub_merged/pose/orientation/z,/posePub_merged/pose/position/x,/posePub_merged/pose/position/y,/posePub_merged/pose/position/z
1617333603.208096,13833.000000000,1617333603.207617998,1.453545012,-175.067094870,0.042947948,-0.998971522,-0.005912638,0.740841896,0.012950357,0.001673148,-0.000730309,0.000000000
1617333603.216061,13834.000000000,1617333603.215650797,1.452837779,-175.064650456,0.042969048,-0.998970687,-0.005932546,0.743126598,0.012945176,0.001669473,-0.000739323,0.000000000
1617333603.224108,13835.000000000,1617333603.223636389,1.450656988,-175.059408729,0.043014757,-0.998968780,-0.005941632,0.744142598,0.012926816,0.001667938,-0.000758577,0.000000000
1617333603.232167,13836.000000000,1617333603.231653452,1.445890591,-175.053905268,0.043063257,-0.998967350,-0.005925047,0.742105088,0.012884784,0.001659826,-0.000778882,0.000000000
1617333603.240078,13837.000000000,1617333603.239637852,1.446548054,-175.053019249,0.043070648,-0.998966813,-0.005947394,0.744708405,0.012891540,0.001661987,-0.000782106,0.000000000
1617333603.248080,13838.000000000,1617333603.247665882,1.442156176,-175.050431847,0.043093722,-0.998966515,-0.005929728,0.742525006,0.012852568,0.001652102,-0.000791728,0.000000000
1617333603.257319,13839.000000000,1617333603.255639315,1.438901366,-175.045625652,0.043136142,-0.998965085,-0.005904924,0.739600587,0.012823340,0.001649895,-0.000809388,0.000000000
1617333603.264147,13840.000000000,1617333603.263642550,1.434693170,-175.043320025,0.043156490,-0.998964727,-0.005907160,0.739704217,0.012786814,0.001640263,-0.000817969,0.000000000
1617333603.272306,13841.000000000,1617333603.271618128,1.433970658,-175.039307755,0.043191846,-0.998963416,-0.005880671,0.736685659,0.012779584,0.001644371,-0.000832637,0.000000000
1617333603.280084,13842.000000000,1617333603.279642582,1.431358082,-175.035177840,0.043227974,-0.998962104,-0.005883790,0.736982813,0.012757133,0.001637114,-0.000847880,0.000000000
1617333603.288087,13843.000000000,1617333603.287667274,1.429158478,-175.031103682,0.043263584,-0.998960793,-0.005887381,0.737351167,0.012738306,0.001636868,-0.000862829,0.000000000
1617333603.296185,13844.000000000,1617333603.295622826,1.429352873,-175.028256237,0.043288227,-0.998959720,-0.005900530,0.738904128,0.012740735,0.001635445,-0.000873299,0.000000000
1617333603.304087,13845.000000000,1617333603.303636551,1.426748076,-175.026372064,0.043304995,-0.998959303,-0.005886668,0.737224768,0.012717489,0.001629193,-0.000880294,0.000000000
1617333603.312195,13846.000000000,1617333603.311617136,1.429240598,-175.021596789,0.043346167,-0.998957038,-0.005908941,0.739949121,0.012740493,0.001634739,-0.000897741,0.000000000
1617333603.320115,13847.000000000,1617333603.319618702,1.426499455,-175.012610099,0.043424658,-0.998953938,-0.005910401,0.740111586,0.012717122,0.001625477,-0.000930829,0.000000000
1617333603.328113,13848.000000000,1617333603.327622414,1.424525202,-175.005466328,0.043487024,-0.998951435,-0.005912859,0.740398196,0.012700389,0.001618664,-0.000957155,0.000000000
1617333603.336108,13849.000000000,1617333603.335613728,1.421784755,-174.999164878,0.043542150,-0.998949349,-0.005911114,0.740158266,0.012676734,0.001608371,-0.000980427,0.000000000
1617333603.344085,13850.000000000,1617333603.343616724,1.421492299,-174.994813941,0.043579936,-0.998947620,-0.005923358,0.741605297,0.012674958,0.001605174,-0.000996429,0.000000000
1617333603.352161,13851.000000000,1617333603.351615191,1.423081702,-174.994538733,0.043582100,-0.998947263,-0.005933476,0.742839048,0.012689297,0.001606532,-0.000997420,0.000000000
1617333603.360170,13852.000000000,1617333603.359649181,1.421116111,-174.992994180,0.043595821,-0.998946965,-0.005923455,0.741623021,0.012671780,0.001597529,-0.001003207,0.000000000
1617333603.368126,13853.000000000,1617333603.367618561,1.419288128,-174.990514421,0.043617491,-0.998946190,-0.005928543,0.742158001,0.012656176,0.001589270,-0.001012411,0.000000000
1617333603.376109,13854.000000000,1617333603.375620842,1.419990788,-174.988988316,0.043631036,-0.998945653,-0.005905618,0.739578368,0.012661398,0.001591466,-0.001017983,0.000000000
1617333603.383995,13855.000000000,1617333603.383616447,1.424168625,-174.987301044,0.043645583,-0.998944640,-0.005896583,0.738746540,0.012697589,0.001595052,-0.001024135,0.000000000
1617333603.392057,13856.000000000,1617333603.391649485,1.427766579,-174.990298029,0.043618891,-0.998945236,-0.005922713,0.741863583,0.012729986,0.001603007,-0.001013027,0.000000000
1617333603.400132,13857.000000000,1617333603.399611950,1.427723059,-174.989938894,0.043621849,-0.998944998,-0.005936377,0.743433691,0.012730222,0.001598609,-0.001014400,0.000000000
1617333603.408117,13858.000000000,1617333603.407618523,1.422040716,-174.986522579,0.043652363,-0.998944581,-0.005908279,0.740004683,0.012679559,0.001574724,-0.001027257,0.000000000
1617333603.416247,13859.000000000,1617333603.415619850,1.417456810,-174.984324493,0.043671899,-0.998944223,-0.005902189,0.739132947,0.012639380,0.001557824,-0.001035538,0.000000000
1617333603.424139,13860.000000000,1617333603.423635244,1.418897415,-174.981804217,0.043693874,-0.998943210,-0.005894217,0.738313482,0.012651756,0.001560046,-0.001044756,0.000000000
1617333603.432058,13861.000000000,1617333603.431634903,1.416152879,-174.979149192,0.043717258,-0.998942435,-0.005889013,0.737629734,0.012627706,0.001554973,-0.001054562,0.000000000
1617333603.440003,13862.000000000,1617333603.439615965,1.418360049,-174.977926815,0.043727696,-0.998941660,-0.005894491,0.738370582,0.012647292,0.001561197,-0.001058964,0.000000000
1617333603.448016,13863.000000000,1617333603.447617292,1.418079404,-174.976889811,0.043736897,-0.998941422,-0.005883291,0.737086542,0.012644409,0.001566271,-0.001062701,0.000000000
1617333603.456139,13864.000000000,1617333603.455615282,1.420679410,-174.978367162,0.043723781,-0.998941660,-0.005888716,0.737804381,0.012667272,0.001578935,-0.001057114,0.000000000
1617333603.464026,13865.000000000,1617333603.463616371,1.421560573,-174.981356510,0.043697454,-0.998942554,-0.005905355,0.739713853,0.012675527,0.001583463,-0.001046080,0.000000000
1617333603.472178,13866.000000000,1617333603.471741676,1.419812927,-174.981930470,0.043692600,-0.998943031,-0.005902900,0.739348251,0.012660124,0.001577253,-0.001044052,0.000000000
1617333603.480049,13867.000000000,1617333603.479634047,1.421761424,-174.987615169,0.043642823,-0.998944938,-0.005910845,0.740273001,0.012677169,0.001586676,-0.001023058,0.000000000
1617333603.488066,13868.000000000,1617333603.487619638,1.421975088,-174.988172372,0.043638285,-0.998945236,-0.005884422,0.737244278,0.012677849,0.001587840,-0.001020997,0.000000000
1617333603.496184,13869.000000000,1617333603.495618105,1.426035837,-174.993644949,0.043590102,-0.998946846,-0.005901690,0.739333494,0.012713763,0.001593691,-0.001000831,0.000000000
1617333603.504119,13870.000000000,1617333603.503617287,1.429645630,-174.999230091,0.043541133,-0.998948514,-0.005905525,0.739860252,0.012745143,0.001606432,-0.000980162,0.000000000
1617333603.512148,13871.000000000,1617333603.511665106,1.432623436,-175.000941495,0.043525796,-0.998948753,-0.005923101,0.741984807,0.012771821,0.001612493,-0.000973791,0.000000000
1617333603.520131,13872.000000000,1617333603.519618273,1.430199950,-174.999362930,0.043539677,-0.998948395,-0.005926111,0.742244258,0.012750874,0.001603108,-0.000979709,0.000000000
1617333603.528114,13873.000000000,1617333603.527617693,1.435728329,-174.998245368,0.043549251,-0.998947442,-0.005910531,0.740713267,0.012798543,0.001615316,-0.000983648,0.000000000
1617333603.536044,13874.000000000,1617333603.535624504,1.435510528,-174.997753088,0.043553304,-0.998947144,-0.005930140,0.742959395,0.012797523,0.001613632,-0.000985474,0.000000000
1617333603.543954,13875.000000000,1617333603.543614388,1.435806299,-175.001547419,0.043519810,-0.998948395,-0.005961683,0.746542064,0.012801266,0.001614358,-0.000971533,0.000000000
1617333603.552124,13876.000000000,1617333603.551616669,1.436899993,-175.001253600,0.043522403,-0.998948216,-0.005953544,0.745660032,0.012810481,0.001614665,-0.000972605,0.000000000
1617333603.560154,13877.000000000,1617333603.559614182,1.440193219,-175.006027830,0.043480378,-0.998949587,-0.005968653,0.747475905,0.012839630,0.001628772,-0.000954900,0.000000000
1617333603.567953,13878.000000000,1617333603.567614317,1.440339263,-175.006925793,0.043471958,-0.998949647,-0.006014007,0.752673336,0.012842828,0.001631568,-0.000951563,0.000000000
1617333603.576042,13879.000000000,1617333603.575618267,1.439411185,-175.007690785,0.043464862,-0.998949826,-0.006052287,0.757014148,0.012836345,0.001632107,-0.000948746,0.000000000
1617333603.584033,13880.000000000,1617333603.583616018,1.440085642,-175.005112177,0.043487199,-0.998948693,-0.006059404,0.757893152,0.012842693,0.001634390,-0.000958176,0.000000000
1617333603.592000,13881.000000000,1617333603.591662407,1.436708774,-175.000138974,0.043530952,-0.998947263,-0.006045426,0.756205951,0.012812878,0.001626760,-0.000976525,0.000000000
1617333603.599940,13882.000000000,1617333603.599610806,1.437115067,-175.000083147,0.043531418,-0.998947203,-0.006044940,0.756168670,0.012816409,0.001630000,-0.000976683,0.000000000
1617333603.608052,13883.000000000,1617333603.607622623,1.433731712,-174.995750208,0.043569393,-0.998945951,-0.006046451,0.756249502,0.012787174,0.001617089,-0.000992747,0.000000000
1617333603.616357,13884.000000000,1617333603.615632296,1.430272496,-174.990508575,0.043615367,-0.998944342,-0.006042073,0.755662776,0.012757072,0.001606050,-0.001012130,0.000000000
1617333603.623924,13885.000000000,1617333603.623616457,1.429467707,-174.981313624,0.043695722,-0.998941004,-0.006029781,0.754334854,0.012750035,0.001608926,-0.001045825,0.000000000
1617333603.632130,13886.000000000,1617333603.631609440,1.427530535,-174.975996682,0.043742359,-0.998939335,-0.006017124,0.752865580,0.012732868,0.001609095,-0.001065335,0.000000000
1617333603.639999,13887.000000000,1617333603.639637709,1.429530464,-174.972319462,0.043774564,-0.998937726,-0.005994095,0.750358736,0.012749536,0.001612847,-0.001078787,0.000000000
1617333603.647970,13888.000000000,1617333603.647636175,1.427292824,-174.965267803,0.043835998,-0.998935223,-0.006008156,0.751963154,0.012731013,0.001609619,-0.001104732,0.000000000
1617333603.656097,13889.000000000,1617333603.655620337,1.425366644,-174.957999620,0.043899577,-0.998932660,-0.006000047,0.751040627,0.012714249,0.001605003,-0.001131483,0.000000000
1617333603.664001,13890.000000000,1617333603.663634539,1.422336809,-174.951910889,0.043952864,-0.998930752,-0.005999181,0.750884894,0.012688098,0.001596816,-0.001153938,0.000000000
1617333603.672179,13891.000000000,1617333603.671629190,1.425671477,-174.947035995,0.043995395,-0.998928547,-0.005977999,0.748664409,0.012716568,0.001607122,-0.001171689,0.000000000
1617333603.680001,13892.000000000,1617333603.679637194,1.426114277,-174.941960737,0.044039931,-0.998926818,-0.005952496,0.745822977,0.012719602,0.001604770,-0.001190343,0.000000000
1617333603.688062,13893.000000000,1617333603.687650919,1.427290760,-174.938220902,0.044072557,-0.998925209,-0.005943664,0.744909575,0.012729700,0.001606654,-0.001204047,0.000000000
1617333603.696079,13894.000000000,1617333603.695621490,1.428334250,-174.929863570,0.044145308,-0.998921812,-0.005945098,0.745226873,0.012739351,0.001601858,-0.001234767,0.000000000
1617333603.703934,13895.000000000,1617333603.703609943,1.425696983,-174.922665111,0.044208173,-0.998919308,-0.005949182,0.745670006,0.012716906,0.001590705,-0.001261348,0.000000000
1617333603.712130,13896.000000000,1617333603.711616755,1.427919824,-174.917306426,0.044254757,-0.998917043,-0.005947161,0.745605204,0.012736537,0.001594199,-0.001280969,0.000000000
1617333603.720162,13897.000000000,1617333603.719648838,1.427290057,-174.911094253,0.044309132,-0.998914778,-0.005932304,0.743952059,0.012730730,0.001587746,-0.001303857,0.000000000
1617333603.728014,13898.000000000,1617333603.727707863,1.426468663,-174.906519769,0.044349231,-0.998913169,-0.005918584,0.742399936,0.012723206,0.001579475,-0.001320743,0.000000000
1617333603.736180,13899.000000000,1617333603.735740185,1.426831839,-174.903484312,0.044375714,-0.998911977,-0.005914592,0.741996777,0.012726372,0.001576126,-0.001331928,0.000000000
1617333603.744051,13900.000000000,1617333603.743614197,1.424288510,-174.901008582,0.044397619,-0.998911381,-0.005902186,0.740491722,0.012703747,0.001569118,-0.001341102,0.000000000
1617333603.752797,13901.000000000,1617333603.751613617,1.421189705,-174.894568550,0.044453900,-0.998909295,-0.005906715,0.740954652,0.012677247,0.001555689,-0.001364937,0.000000000
1617333603.760031,13902.000000000,1617333603.759616137,1.419536997,-174.891432953,0.044481337,-0.998908162,-0.005906506,0.740896718,0.012662978,0.001554414,-0.001376464,0.000000000
1617333603.768054,13903.000000000,1617333603.767614365,1.418230972,-174.887613190,0.044514783,-0.998906851,-0.005901197,0.740277642,0.012651550,0.001554039,-0.001390487,0.000000000
1617333603.776159,13904.000000000,1617333603.775625229,1.411930363,-174.882434341,0.044560302,-0.998905480,-0.005903847,0.740365187,0.012596928,0.001546260,-0.001409593,0.000000000
1617333603.784077,13905.000000000,1617333603.783616304,1.409561252,-174.880227658,0.044579554,-0.998904884,-0.005914993,0.741565502,0.012576858,0.001542846,-0.001417730,0.000000000
1617333603.792032,13906.000000000,1617333603.791614532,1.404962745,-174.877432558,0.044604212,-0.998904228,-0.005915399,0.741441246,0.012536868,0.001536741,-0.001428067,0.000000000
1617333603.800044,13907.000000000,1617333603.799624205,1.402551291,-174.872316321,0.044649299,-0.998902619,-0.005888457,0.738306672,0.012514889,0.001530550,-0.001446919,0.000000000
1617333603.808002,13908.000000000,1617333603.807615519,1.406940402,-174.870997141,0.044660464,-0.998901665,-0.005892123,0.738940613,0.012553465,0.001546312,-0.001451555,0.000000000
1617333603.816109,13909.000000000,1617333603.815618753,1.410343248,-174.868354184,0.044683263,-0.998900235,-0.005892970,0.739223723,0.012583373,0.001558024,-0.001461102,0.000000000
1617333603.824104,13910.000000000,1617333603.823615074,1.409363042,-174.863497769,0.044725738,-0.998898566,-0.005886585,0.738508361,0.012574800,0.001552805,-0.001478988,0.000000000
1617333603.832146,13911.000000000,1617333603.831612825,1.410946355,-174.865548789,0.044707634,-0.998899043,-0.005896115,0.739647011,0.012588940,0.001556774,-0.001471407,0.000000000
1617333603.840116,13912.000000000,1617333603.839615822,1.413899610,-174.867508345,0.044690415,-0.998899519,-0.005891727,0.739251538,0.012614428,0.001554731,-0.001464239,0.000000000
1617333603.848070,13913.000000000,1617333603.847625017,1.416859119,-174.866613525,0.044698101,-0.998898864,-0.005885175,0.738644143,0.012640035,0.001562025,-0.001467428,0.000000000
1617333603.856307,13914.000000000,1617333603.855631590,1.418559976,-174.865409990,0.044708364,-0.998898208,-0.005894371,0.739790615,0.012655371,0.001561788,-0.001471845,0.000000000
1617333603.864161,13915.000000000,1617333603.863625288,1.419639816,-174.863613869,0.044724017,-0.998897433,-0.005888832,0.739226509,0.012664656,0.001557065,-0.001478500,0.000000000
1617333603.872169,13916.000000000,1617333603.871617794,1.422832076,-174.862302817,0.044735439,-0.998896599,-0.005872357,0.737496665,0.012691874,0.001557595,-0.001483301,0.000000000
1617333603.880053,13917.000000000,1617333603.879631519,1.422119095,-174.860776054,0.044749070,-0.998896241,-0.005850656,0.734994515,0.012684761,0.001558615,-0.001488892,0.000000000
1617333603.888153,13918.000000000,1617333603.887688160,1.423979800,-174.861070947,0.044746507,-0.998896241,-0.005840564,0.733916633,0.012700545,0.001569117,-0.001487673,0.000000000
1617333603.896215,13919.000000000,1617333603.895636559,1.420884118,-174.856659249,0.044785284,-0.998894989,-0.005831198,0.732758949,0.012673333,0.001558996,-0.001503984,0.000000000
1617333603.904134,13920.000000000,1617333603.903635979,1.419219294,-174.850954496,0.044834744,-0.998892665,-0.005859937,0.736053276,0.012660399,0.001557359,-0.001524943,0.000000000
1617333603.912319,13921.000000000,1617333603.911660671,1.419443701,-174.847703306,0.044863421,-0.998891473,-0.005831639,0.732858300,0.012661270,0.001564002,-0.001536800,0.000000000
1617333603.920204,13922.000000000,1617333603.919636488,1.417841030,-174.851189467,0.044832740,-0.998892844,-0.005863505,0.736397551,0.012648507,0.001567368,-0.001523946,0.000000000
1617333603.928104,13923.000000000,1617333603.927691936,1.419103975,-174.853942165,0.044808615,-0.998893797,-0.005867610,0.736890422,0.012659568,0.001571410,-0.001513786,0.000000000
1617333603.936123,13924.000000000,1617333603.935650110,1.416445249,-174.852638923,0.044820033,-0.998893499,-0.005876679,0.737827587,0.012636825,0.001567260,-0.001518621,0.000000000
1617333603.944081,13925.000000000,1617333603.943624496,1.415950175,-174.848642289,0.044855390,-0.998892188,-0.005837753,0.733390369,0.012630978,0.001568946,-0.001533263,0.000000000
1617333603.952219,13926.000000000,1617333603.951620579,1.413019034,-174.848896227,0.044853471,-0.998892665,-0.005829689,0.732329993,0.012604999,0.001555773,-0.001532497,0.000000000
1617333603.960071,13927.000000000,1617333603.959641695,1.416993102,-174.851756160,0.044828251,-0.998893440,-0.005832713,0.732819669,0.012639688,0.001571205,-0.001521797,0.000000000
1617333603.969086,13928.000000000,1617333603.967630863,1.419635036,-174.853095114,0.044816121,-0.998893440,-0.005854924,0.735469777,0.012663685,0.001576612,-0.001516812,0.000000000
1617333603.978272,13929.000000000,1617333603.977271080,1.417679890,-174.852867911,0.044818085,-0.998893499,-0.005866441,0.736705856,0.012647137,0.001560623,-0.001517849,0.000000000
1617333603.984091,13930.000000000,1617333603.983653069,1.421632585,-174.854472626,0.044804007,-0.998893797,-0.005853228,0.735347658,0.012680979,0.001567705,-0.001511866,0.000000000
1617333603.992287,13931.000000000,1617333603.991619110,1.421581355,-174.852234056,0.044823237,-0.998892903,-0.005875980,0.737983849,0.012681680,0.001568030,-0.001520072,0.000000000
1617333604.000054,13932.000000000,1617333603.999619007,1.422382725,-174.855395959,0.044795543,-0.998893917,-0.005882160,0.738688778,0.012688777,0.001568537,-0.001508449,0.000000000
