__time,/camera/pose/header/seq,/camera/pose/header/stamp,/camera/pose/pose/orientation/pitch_deg,/camera/pose/pose/orientation/roll_deg,/camera/pose/pose/orientation/w,/camera/pose/pose/orientation/x,/camera/pose/pose/orientation/y,/camera/pose/pose/orientation/yaw_deg,/camera/pose/pose/orientation/z,/camera/pose/pose/position/x,/camera/pose/pose/position/y,/camera/pose/pose/position/z
1617333611.580800,21970.000000000,1617333611.580240250,-7.151330221,180.006431279,-0.062322278,0.038534917,0.997309089,175.574108878,0.002352227,0.490618378,-0.047744099,0.081971690
1617333611.585635,21971.000000000,1617333611.585223913,-7.359722847,180.010549437,-0.064137198,0.038543090,0.997193635,175.572382585,0.002387443,0.493784010,-0.048121437,0.082346484
1617333611.590568,21972.000000000,1617333611.590214491,-7.568141147,180.013619745,-0.065951809,0.038538080,0.997075379,175.572210708,0.002430946,0.497003704,-0.048497934,0.082730621
1617333611.595826,21973.000000000,1617333611.595465660,-7.775960396,180.016729478,-0.067760982,0.038540311,0.996953845,175.571179324,0.002474417,0.500235438,-0.048880972,0.083118744
1617333611.600860,21974.000000000,1617333611.600247383,-7.984058533,180.020238212,-0.069572508,0.038535517,0.996829152,175.570900957,0.002514085,0.503495336,-0.049267471,0.083512053
1617333611.605605,21975.000000000,1617333611.605224133,-8.193239651,180.023089143,-0.071392998,0.038532659,0.996700406,175.570416291,0.002559975,0.506781459,-0.049660556,0.083908364
1617333611.610600,21976.000000000,1617333611.610230923,-8.442681120,180.025306970,-0.073562495,0.038783886,0.996532738,175.540612656,0.002643754,0.509365439,-0.051738184,0.084110215
1617333611.615815,21977.000000000,1617333611.615324020,-8.653627317,180.029244820,-0.075398117,0.038795575,0.996394992,175.538309877,0.002682480,0.512667120,-0.052200072,0.084518947
1617333611.620611,21978.000000000,1617333611.620250702,-8.865476535,180.034507513,-0.077241786,0.038801976,0.996253371,175.536479203,0.002709749,0.516013861,-0.052658387,0.084933691
1617333611.625575,21979.000000000,1617333611.625227451,-9.078663201,180.038034670,-0.079096220,0.038815539,0.996107280,175.533923001,0.002753122,0.519379020,-0.053124107,0.085351303
1617333611.630725,21980.000000000,1617333611.630353689,-9.290681368,180.043584405,-0.080940917,0.038822737,0.995958745,175.531909461,0.002778219,0.522773683,-0.053592931,0.085772201
1617333611.635823,21981.000000000,1617333611.635360956,-9.503667210,180.046953450,-0.082793012,0.038827021,0.995806158,175.530372199,0.002822320,0.526195467,-0.054062739,0.086191401
1617333611.640810,21982.000000000,1617333611.640258551,-9.753001186,180.066912767,-0.084965698,0.039019749,0.995615780,175.505564998,0.002751921,0.529844403,-0.053800113,0.086638413
1617333611.645564,21983.000000000,1617333611.645219564,-9.968319700,180.072632158,-0.086838216,0.039022192,0.995454013,175.503929961,0.002776975,0.533312500,-0.054231696,0.087080911
1617333611.650594,21984.000000000,1617333611.650227547,-10.181678079,180.079826516,-0.088693902,0.039024413,0.995290279,175.502159675,0.002788714,0.536811709,-0.054662701,0.087534703
1617333611.655843,21985.000000000,1617333611.655352831,-10.396907265,180.086263498,-0.090565301,0.039015219,0.995122075,175.501721701,0.002806685,0.540339589,-0.055097330,0.087989613
1617333611.661039,21986.000000000,1617333611.660489798,-10.612006020,180.095096874,-0.092436045,0.039008211,0.994950294,175.500769347,0.002804243,0.543896973,-0.055533968,0.088449985
1617333611.665593,21987.000000000,1617333611.665225744,-10.827846180,180.103855679,-0.094312891,0.038996801,0.994774640,175.500278864,0.002802369,0.547484815,-0.055972289,0.088903695
1617333611.670590,21988.000000000,1617333611.670218468,-11.043521356,180.114803836,-0.096188717,0.038980629,0.994595706,175.500076618,0.002781228,0.551101506,-0.056412596,0.089366868
1617333611.675804,21989.000000000,1617333611.675399542,-11.298200613,180.133740554,-0.098404892,0.039134145,0.994373024,175.479277790,0.002721819,0.555063307,-0.057648219,0.090025023
1617333611.680604,21990.000000000,1617333611.680262089,-11.516216756,180.148370029,-0.100301497,0.039123043,0.994184017,175.477967140,0.002670929,0.558740735,-0.058117915,0.090514645
1617333611.685592,21991.000000000,1617333611.685223818,-11.734464814,180.162369024,-0.102199599,0.039089922,0.993992150,175.479186463,0.002623413,0.562451720,-0.058588192,0.091003776
1617333611.690593,21992.000000000,1617333611.690228462,-11.953745644,180.178081770,-0.104106776,0.039091215,0.993794382,175.476183108,0.002565224,0.566191673,-0.059061360,0.091498651
1617333611.696024,21993.000000000,1617333611.695557833,-12.172073593,180.193405949,-0.106005132,0.039102431,0.993593276,175.472003552,0.002511309,0.569957554,-0.059527911,0.091997214
1617333611.700632,21994.000000000,1617333611.700234890,-12.393018683,180.209280031,-0.107925974,0.039119244,0.993385971,175.467026805,0.002454463,0.573756397,-0.059998699,0.092502847
1617333611.705721,21995.000000000,1617333611.705358744,-12.612676733,180.225481303,-0.109835401,0.039119594,0.993176758,175.463840926,0.002392836,0.577584863,-0.060469564,0.093013152
1617333611.710589,21996.000000000,1617333611.710229158,-12.837678098,180.247024798,-0.111792348,0.039201237,0.992955387,175.450556913,0.002296772,0.579175591,-0.060850680,0.091942176
1617333611.715688,21997.000000000,1617333611.715307474,-13.059960435,180.261415782,-0.113723092,0.039194148,0.992736518,175.448245469,0.002251365,0.583024323,-0.061324533,0.092416182
1617333611.720628,21998.000000000,1617333611.720278025,-13.282638512,180.277565464,-0.115657404,0.039199404,0.992513001,175.444227098,0.002192709,0.586889565,-0.061794113,0.092900611
1617333611.725595,21999.000000000,1617333611.725229979,-13.507081936,180.292940266,-0.117606305,0.039200023,0.992284060,175.440741370,0.002141021,0.590787172,-0.062265191,0.093391843
1617333611.730731,22000.000000000,1617333611.730360270,-13.732983400,180.310948516,-0.119568281,0.039192859,0.992049992,175.437746835,0.002066701,0.594716489,-0.062747180,0.093898363
1617333611.741797,22001.000000000,1617333611.741136312,-13.959277512,180.328237814,-0.121532962,0.039175168,0.991812050,175.435963519,0.001997624,0.598678529,-0.063229285,0.094408810
1617333611.742337,22002.000000000,1617333611.741802216,-14.186001989,180.344794548,-0.123500623,0.039165646,0.991569459,175.433237036,0.001936178,0.602672696,-0.063715562,0.094928011
1617333611.745983,22003.000000000,1617333611.745619297,-14.419949549,180.374707045,-0.125534713,0.039210107,0.991312504,175.422434948,0.001770714,0.602966070,-0.064886317,0.093809821
1617333611.750612,22004.000000000,1617333611.750240326,-14.650008957,180.392290280,-0.127530530,0.039221320,0.991057396,175.416950752,0.001705109,0.606927335,-0.065409072,0.094301909
1617333611.756070,22005.000000000,1617333611.755477428,-14.882289613,180.406736949,-0.129543975,0.039228123,0.990796030,175.412275408,0.001666751,0.610921860,-0.065936975,0.094801478
1617333611.761067,22006.000000000,1617333611.760500193,-15.116243871,180.421142264,-0.131571352,0.039224643,0.990529060,175.408700211,0.001628298,0.614967406,-0.066472277,0.095310368
1617333611.765790,22007.000000000,1617333611.765359879,-15.351148104,180.433271084,-0.133605599,0.039229069,0.990256608,175.404428948,0.001610850,0.619033694,-0.067011297,0.095823392
1617333611.770762,22008.000000000,1617333611.770371199,-15.587687330,180.444544341,-0.135653138,0.039209872,0.989978909,175.402922200,0.001598298,0.623131752,-0.067555420,0.096343823
1617333611.775770,22009.000000000,1617333611.775330782,-15.826835207,180.454949120,-0.137722299,0.039215080,0.989692986,175.398619299,0.001597626,0.627257407,-0.068107098,0.096872836
1617333611.780828,22010.000000000,1617333611.780264854,-16.078230293,180.468886523,-0.139897674,0.039292593,0.989384770,175.385257426,0.001582026,0.626914263,-0.072142333,0.096245088
1617333611.785728,22011.000000000,1617333611.785365820,-16.321362327,180.479250768,-0.141999960,0.039297219,0.989085078,175.380844195,0.001583828,0.631026089,-0.072797216,0.096782692
1617333611.790763,22012.000000000,1617333611.790391922,-16.564279684,180.485778513,-0.144098476,0.039280847,0.988782167,175.379358721,0.001615185,0.635174274,-0.073460013,0.097313784
1617333611.796073,22013.000000000,1617333611.795684814,-16.809900254,180.496087085,-0.146220908,0.039274909,0.988470674,175.376026915,0.001617323,0.639354944,-0.074128017,0.097862802
1617333611.801084,22014.000000000,1617333611.800391912,-17.056513107,180.503769436,-0.148350343,0.039268740,0.988153577,175.373039095,0.001642185,0.643569410,-0.074802443,0.098419122
1617333611.805611,22015.000000000,1617333611.805247068,-17.305154020,180.513280834,-0.150497168,0.039270356,0.987828791,175.368791513,0.001653799,0.647813916,-0.075477682,0.098991036
1617333611.810648,22016.000000000,1617333611.810249567,-17.556829424,180.536131766,-0.152673945,0.039293267,0.987493992,175.359912477,0.001557913,0.646091759,-0.076990411,0.099677719
1617333611.816262,22017.000000000,1617333611.815383673,-17.809170246,180.544227443,-0.154850706,0.039299425,0.987154722,175.355156538,0.001584264,0.650274813,-0.077693164,0.100287765
1617333611.820859,22018.000000000,1617333611.820269585,-18.064687479,180.551235419,-0.157053709,0.039287496,0.986806989,175.352576701,0.001618353,0.654514313,-0.078394286,0.100900292
1617333611.825728,22019.000000000,1617333611.825373888,-18.322310612,180.558841964,-0.159274250,0.039278492,0.986451268,175.349480658,0.001648890,0.658779502,-0.079102255,0.101523563
1617333611.830742,22020.000000000,1617333611.830373287,-18.581952261,180.564157120,-0.161510587,0.039273329,0.986087799,175.346231353,0.001700240,0.663081646,-0.079813674,0.102154970
1617333611.836273,22021.000000000,1617333611.835452318,-18.841968395,180.571589211,-0.163750023,0.039265659,0.985718668,175.342867188,0.001733830,0.667420745,-0.080528639,0.102793045
1617333611.840883,22022.000000000,1617333611.840273619,-19.104730502,180.578209852,-0.166011915,0.039261434,0.985340238,175.339145913,0.001776066,0.671793461,-0.081248797,0.103437394
1617333611.845879,22023.000000000,1617333611.845502615,-19.372930272,180.597355565,-0.168323860,0.039307572,0.984946251,175.327302870,0.001724701,0.670992851,-0.081854425,0.108523965
1617333611.850743,22024.000000000,1617333611.850380898,-19.640673720,180.604681343,-0.170627043,0.039289102,0.984550595,175.324909234,0.001761256,0.675321221,-0.082576036,0.109311566
1617333611.855828,22025.000000000,1617333611.855463982,-19.910717057,180.612303305,-0.172949091,0.039291982,0.984145164,175.319887467,0.001800197,0.679693282,-0.083294749,0.110101208
1617333611.861075,22026.000000000,1617333611.860522747,-20.184203251,180.619876788,-0.175299734,0.039273422,0.983729780,175.317262176,0.001837372,0.684099674,-0.084019966,0.110899746
1617333611.865737,22027.000000000,1617333611.865382671,-20.459595532,180.629054208,-0.177666247,0.039274745,0.983305037,175.311941490,0.001865801,0.688543558,-0.084747799,0.111703917
1617333611.870742,22028.000000000,1617333611.870371819,-20.735784420,180.637302254,-0.180038229,0.039278317,0.982873261,175.306442888,0.001903045,0.693027556,-0.085474931,0.112515666
1617333611.876060,22029.000000000,1617333611.875492096,-21.015171477,180.645864691,-0.182436690,0.039278667,0.982430816,175.301148299,0.001938701,0.697546840,-0.086205192,0.113334008
1617333611.881212,22030.000000000,1617333611.880420446,-21.303035981,180.661518863,-0.184908956,0.039356641,0.981965423,175.285272354,0.001933999,0.695631444,-0.087009996,0.120714881
1617333611.885746,22031.000000000,1617333611.885380507,-21.585391136,180.670221574,-0.187330648,0.039351758,0.981506407,175.280349720,0.001969728,0.700113714,-0.087754868,0.121705592
1617333611.890756,22032.000000000,1617333611.890390158,-21.870779919,180.677887245,-0.189776823,0.039346058,0.981036544,175.275605690,0.002015407,0.704626501,-0.088497691,0.122704729
1617333611.896935,22033.000000000,1617333611.895685673,-22.159077518,180.686337988,-0.192246944,0.039349157,0.980555296,175.269567149,0.002057850,0.709180713,-0.089244924,0.123711057
1617333611.903676,22034.000000000,1617333611.903131247,-22.447147143,180.695929650,-0.194714323,0.039326441,0.980069160,175.266245879,0.002086153,0.713776588,-0.089997590,0.124719456
1617333611.905956,22035.000000000,1617333611.905450344,-22.741019538,180.705588926,-0.197229996,0.039334320,0.979565501,175.259166749,0.002122671,0.718407869,-0.090753250,0.125736564
1617333611.911070,22036.000000000,1617333611.910435915,-23.034822664,180.718035707,-0.199744657,0.039387822,0.979053736,175.246093802,0.002146177,0.715344846,-0.091107450,0.135470301
1617333611.916505,22037.000000000,1617333611.915421963,-23.331198762,180.727867909,-0.202279195,0.039374564,0.978533685,175.241232471,0.002179128,0.719901383,-0.091868594,0.136684701
1617333611.921659,22038.000000000,1617333611.920579433,-23.628478080,180.736896932,-0.204819798,0.039361577,0.978005469,175.236406742,0.002219491,0.724488437,-0.092632696,0.137905747
1617333611.925978,22039.000000000,1617333611.925435066,-23.928952886,180.745721162,-0.207386196,0.039353661,0.977464736,175.230898165,0.002264292,0.729113281,-0.093401223,0.139131710
1617333611.930964,22040.000000000,1617333611.930434227,-24.230574262,180.753740666,-0.209960669,0.039330661,0.976915717,175.227229385,0.002313319,0.733773828,-0.094173700,0.140359938
1617333611.935975,22041.000000000,1617333611.935429335,-24.534828873,180.761891908,-0.212556168,0.039306138,0.976355135,175.223591221,0.002362360,0.738471448,-0.094950542,0.141594276
1617333611.953514,22042.000000000,1617333611.945216894,-24.839536331,180.769551983,-0.215153843,0.039284024,0.975786746,175.219691076,0.002416470,0.743207455,-0.095731877,0.142833620
1617333611.954203,22043.000000000,1617333611.945715189,-25.147948014,180.788751845,-0.217785239,0.039330699,0.975201011,175.204993432,0.002394495,0.740156293,-0.094910331,0.151247218
1617333611.954846,22044.000000000,1617333611.950482607,-25.455953995,180.795719799,-0.220407605,0.039314400,0.974612176,175.200318061,0.002457980,0.744826972,-0.095669337,0.152629465
1617333611.958471,22045.000000000,1617333611.955567360,-25.767258437,180.803872619,-0.223056793,0.039292797,0.974009931,175.195863729,0.002512451,0.749535799,-0.096432030,0.154017270
1617333611.962143,22046.000000000,1617333611.960610867,-26.079348519,180.811295679,-0.225710779,0.039267480,0.973399222,175.191919080,0.002572683,0.754281163,-0.097197905,0.155413017
1617333611.966566,22047.000000000,1617333611.965569496,-26.393919544,180.818195537,-0.228383973,0.039238274,0.972776532,175.188433539,0.002637604,0.759066463,-0.097966537,0.156816959
1617333611.971635,22048.000000000,1617333611.970454216,-26.709171999,180.827529752,-0.231061980,0.039228991,0.972144186,175.181932054,0.002688425,0.763881207,-0.098737910,0.158229589
1617333611.981895,22049.000000000,1617333611.976227760,-27.025752837,180.836110296,-0.233749300,0.039191753,0.971502900,175.178791012,0.002739662,0.768731236,-0.099512309,0.159648120
1617333611.981921,22050.000000000,1617333611.980489969,-27.338573342,180.856147875,-0.236406535,0.039256774,0.970857143,175.160769750,0.002723353,0.764260590,-0.099678032,0.168570235
1617333611.986683,22051.000000000,1617333611.985477209,-27.657568347,180.863936719,-0.239110321,0.039245889,0.970194936,175.154452471,0.002789682,0.769031227,-0.100452095,0.170146361
1617333611.991329,22052.000000000,1617333611.990458250,-27.979116591,180.873597840,-0.241834536,0.039218750,0.969520450,175.149455326,0.002838706,0.773837209,-0.101228721,0.171730682
1617333611.996756,22053.000000000,1617333611.996239662,-28.300309963,180.881526693,-0.244553268,0.039186053,0.968839407,175.145461597,0.002900432,0.778701961,-0.101986922,0.173244402
1617333612.000952,22054.000000000,1617333612.000428915,-28.623985068,180.892109386,-0.247291878,0.039161555,0.968144834,175.139686562,0.002944772,0.783588469,-0.102761477,0.174816519
1617333612.005804,22055.000000000,1617333612.005409002,-28.947884055,180.902962133,-0.250030458,0.039148435,0.967441618,175.132385042,0.002990629,0.788515449,-0.103538133,0.176388979
1617333612.010889,22056.000000000,1617333612.010406494,-29.259540146,180.917536963,-0.252664715,0.039226327,0.966753721,175.113447248,0.003026588,0.784289479,-0.104071982,0.186170533
